Note_number,Onset_time_in_sec,Offset_time_in_sec,Duration,Pitch,KeyPos_x,KeyPos_y,Onset_velocity,Offset_velocity
913,133.2,133.76875,0.56875,79.0,11,0,87.0,0
914,133.2,133.76875,0.56875,84.0,14,0,87.0,0
915,133.2,133.76875,0.56875,88.0,16,0,87.0,0
916,133.2,133.48375,0.28375,36.0,-14,0,87.0,0
917,133.5,133.78375,0.28375,43.0,-10,0,87.0,0
918,133.8,134.08375,0.28375,48.0,-7,0,87.0,0
919,133.8,134.08375,0.28375,52.0,-5,0,87.0,0
920,134.1,134.38375,0.28375,79.0,11,0,87.0,0
921,134.1,134.38375,0.28375,88.0,16,0,87.0,0
922,134.1,134.38375,0.28375,43.0,-10,0,87.0,0
923,134.4,134.99875,0.59875,77.0,10,0,87.0,0
924,134.4,134.68375,0.28375,34.0,-16,1,87.0,0
925,134.4325,134.9975,0.565,82.0,12,1,87.0,0
926,134.465,134.9975,0.5325,86.0,15,0,87.0,0
927,134.7,134.98375,0.28375,41.0,-11,0,87.0,0
928,135.0,135.56875,0.56875,74.0,8,0,87.0,0
929,135.0,135.56875,0.56875,82.0,12,1,87.0,0
930,135.0,135.28375,0.28375,46.0,-9,1,87.0,0
931,135.3,135.58375,0.28375,50.0,-6,0,87.0,0
932,135.6,136.16875,0.56875,67.0,4,0,87.0,0
933,135.6,136.16875,0.56875,76.0,9,0,87.0,0
934,135.6,135.88375,0.28375,36.0,-14,0,87.0,0
935,135.9,136.18375,0.28375,43.0,-10,0,87.0,0
936,136.2,136.76875,0.56875,70.0,5,1,87.0,0
937,136.2,136.76875,0.56875,79.0,11,0,87.0,0
938,136.2,136.48375,0.28375,48.0,-7,0,87.0,0
939,136.5,136.78375,0.28375,52.0,-5,0,87.0,0
940,136.8,137.93875,1.13875,70.0,5,1,87.0,0
941,136.8,137.93875,1.13875,73.0,7,1,87.0,0
942,136.8,137.93875,1.13875,79.0,11,0,87.0,0
943,136.8,137.08375,0.28375,41.0,-11,0,87.0,0
944,137.1,137.38375,0.28375,46.0,-9,1,86.0,0
945,137.4,137.68375,0.28375,48.0,-7,0,84.0,0
946,137.7,137.98375,0.28375,55.0,-3,0,82.0,0
947,138.0,138.56875,0.56875,69.0,5,0,81.0,0
948,138.0,138.56875,0.56875,72.0,7,0,81.0,0
949,138.0,138.56875,0.56875,77.0,10,0,81.0,0
950,138.0,138.56875,0.56875,53.0,-4,0,81.0,0
951,138.9,139.18375,0.28375,79.0,11,0,75.0,0
952,139.2,139.34125,0.14125,81.0,12,0,75.0,0
953,139.2,139.48375,0.28375,65.0,3,0,75.0,0
954,139.35,139.49125,0.14125,80.0,11,1,75.0,0
955,139.5,139.64875,0.14875,81.0,12,0,75.0,0
956,139.5,139.64875,0.14875,69.0,5,0,75.0,0
957,139.5,139.64875,0.14875,72.0,7,0,75.0,0
958,139.8,139.94875,0.14875,84.0,14,0,75.0,0
959,139.8,139.94875,0.14875,69.0,5,0,75.0,0
960,139.8,139.94875,0.14875,72.0,7,0,75.0,0
961,140.1,140.24125,0.14125,79.0,11,0,75.0,0
962,140.1,140.38375,0.28375,64.0,2,0,75.0,0
963,140.25,140.39125,0.14125,78.0,10,1,75.0,0
964,140.4,140.54875,0.14875,79.0,11,0,75.0,0
965,140.4,140.54875,0.14875,67.0,4,0,75.0,0
966,140.4,140.54875,0.14875,72.0,7,0,75.0,0
967,140.7,140.84875,0.14875,84.0,14,0,75.0,0
968,140.7,140.84875,0.14875,67.0,4,0,75.0,0
969,140.7,140.84875,0.14875,72.0,7,0,75.0,0
970,141.0,141.56875,0.56875,77.0,10,0,75.0,0
971,141.0,141.28375,0.28375,62.0,1,0,75.0,0
972,141.3,141.44875,0.14875,65.0,3,0,75.0,0
973,141.3,141.44875,0.14875,69.0,5,0,75.0,0
974,141.6,141.74875,0.14875,65.0,3,0,75.0,0
975,141.6,141.74875,0.14875,69.0,5,0,75.0,0
976,141.9,142.18375,0.28375,60.0,0,0,75.0,0
977,142.2,142.34875,0.14875,64.0,2,0,75.0,0
978,142.2,142.34875,0.14875,69.0,5,0,75.0,0
979,142.5,142.64125,0.14125,77.0,10,0,75.0,0
980,142.5,142.64875,0.14875,64.0,2,0,75.0,0
981,142.5,142.64875,0.14875,69.0,5,0,75.0,0
982,142.65,142.79125,0.14125,76.0,9,0,75.0,0
983,142.8,142.94125,0.14125,74.0,8,0,75.0,0
984,142.8,143.08375,0.28375,58.0,-2,1,75.0,0
985,142.95,143.09125,0.14125,73.0,7,1,75.0,0
986,143.1,143.24875,0.14875,74.0,8,0,75.0,0
987,143.1,143.24875,0.14875,62.0,1,0,75.0,0
988,143.1,143.24875,0.14875,65.0,3,0,75.0,0
989,143.4,143.54875,0.14875,77.0,10,0,75.0,0
990,143.4,143.54875,0.14875,62.0,1,0,75.0,0
991,143.4,143.54875,0.14875,65.0,3,0,75.0,0
992,143.7,143.84125,0.14125,79.0,11,0,75.0,0
993,143.7,143.98375,0.28375,60.0,0,0,75.0,0
994,143.85,143.99125,0.14125,78.0,10,1,75.0,0
995,144.0,144.14875,0.14875,79.0,11,0,75.0,0
996,144.0,144.14875,0.14875,64.0,2,0,75.0,0
997,144.0,144.14875,0.14875,67.0,4,0,75.0,0
998,144.3,144.44875,0.14875,84.0,14,0,75.0,0
999,144.3,144.44875,0.14875,64.0,2,0,75.0,0
1000,144.3,144.44875,0.14875,67.0,4,0,75.0,0
1001,144.6,145.16875,0.56875,81.0,12,0,75.0,0
1002,144.6,144.88375,0.28375,65.0,3,0,75.0,0
1003,144.9,145.04875,0.14875,69.0,5,0,75.0,0
1004,144.9,145.04875,0.14875,72.0,7,0,75.0,0
1005,145.2,145.34875,0.14875,69.0,5,0,75.0,0
1006,145.2,145.34875,0.14875,72.0,7,0,75.0,0
1007,145.5,145.78375,0.28375,65.0,3,0,75.0,0
1008,145.8,145.94875,0.14875,69.0,5,0,75.0,0
1009,145.8,145.94875,0.14875,72.0,7,0,75.0,0
1010,146.1,146.24125,0.14125,77.0,10,0,75.0,0
1011,146.1,146.24875,0.14875,69.0,5,0,75.0,0
1012,146.1,146.24875,0.14875,72.0,7,0,75.0,0
1013,146.25,146.39125,0.14125,79.0,11,0,75.0,0
1014,146.4,146.54125,0.14125,81.0,12,0,75.0,0
1015,146.4,146.68375,0.28375,65.0,3,0,75.0,0
1016,146.55,146.69125,0.14125,80.0,11,1,75.0,0
1017,146.7,146.84875,0.14875,81.0,12,0,75.0,0
1018,146.7,146.84875,0.14875,69.0,5,0,75.0,0
1019,146.7,146.84875,0.14875,72.0,7,0,75.0,0
1020,147.0,147.14875,0.14875,84.0,14,0,75.0,0
1021,147.0,147.14875,0.14875,69.0,5,0,75.0,0
1022,147.0,147.14875,0.14875,72.0,7,0,75.0,0
1023,147.3,147.44125,0.14125,79.0,11,0,75.0,0
1024,147.3,147.58375,0.28375,64.0,2,0,75.0,0
1025,147.45,147.59125,0.14125,78.0,10,1,75.0,0
1026,147.6,147.74875,0.14875,79.0,11,0,75.0,0
1027,147.6,147.74875,0.14875,67.0,4,0,75.0,0
1028,147.6,147.74875,0.14875,72.0,7,0,75.0,0
1029,147.9,148.04875,0.14875,84.0,14,0,75.0,0
1030,147.9,148.04875,0.14875,67.0,4,0,75.0,0
1031,147.9,148.04875,0.14875,72.0,7,0,75.0,0
1032,148.2,148.76875,0.56875,77.0,10,0,75.0,0
1033,148.2,148.48375,0.28375,62.0,1,0,75.0,0
1034,148.5,148.64875,0.14875,65.0,3,0,75.0,0
1035,148.5,148.64875,0.14875,69.0,5,0,75.0,0
1036,148.8,148.94875,0.14875,65.0,3,0,75.0,0
1037,148.8,148.94875,0.14875,69.0,5,0,75.0,0
1038,149.1,149.38375,0.28375,60.0,0,0,75.0,0
1039,149.4,149.54875,0.14875,64.0,2,0,75.0,0
1040,149.4,149.54875,0.14875,69.0,5,0,75.0,0
1041,149.7,149.84125,0.14125,77.0,10,0,75.0,0
1042,149.7,149.84875,0.14875,64.0,2,0,75.0,0
1043,149.7,149.84875,0.14875,69.0,5,0,75.0,0
1044,149.85,149.99125,0.14125,76.0,9,0,75.0,0
1045,150.0,150.14125,0.14125,73.0,7,1,75.0,0
1046,150.0,150.28375,0.28375,58.0,-2,1,75.0,0
1047,150.15,150.29125,0.14125,74.0,8,0,75.0,0
1048,150.3,150.44875,0.14875,77.0,10,0,75.0,0
1049,150.3,150.44875,0.14875,62.0,1,0,75.0,0
1050,150.3,150.44875,0.14875,65.0,3,0,75.0,0
1051,150.6,150.74875,0.14875,81.0,12,0,75.0,0
1052,150.6,150.74875,0.14875,62.0,1,0,75.0,0
1053,150.6,150.74875,0.14875,65.0,3,0,75.0,0
1054,150.9,151.04125,0.14125,77.0,10,0,75.0,0
1055,150.9,151.18375,0.28375,60.0,0,0,75.0,0
1056,151.05,151.19125,0.14125,78.0,10,1,75.0,0
1057,151.2,151.34875,0.14875,79.0,11,0,75.0,0
1058,151.2,151.34875,0.14875,64.0,2,0,75.0,0
1059,151.2,151.34875,0.14875,67.0,4,0,75.0,0
1060,151.5,151.64875,0.14875,84.0,14,0,75.0,0
1061,151.5,151.64875,0.14875,64.0,2,0,75.0,0
1062,151.5,151.64875,0.14875,67.0,4,0,75.0,0
1063,151.8,152.36875,0.56875,77.0,10,0,75.0,0
1064,151.8,152.08375,0.28375,65.0,3,0,75.0,0
1065,152.1,152.24875,0.14875,69.0,5,0,75.0,0
1066,152.1,152.24875,0.14875,72.0,7,0,75.0,0
1067,152.4,152.54875,0.14875,69.0,5,0,75.0,0
1068,152.4,152.54875,0.14875,72.0,7,0,75.0,0
1069,152.7,153.26875,0.56875,65.0,3,0,75.0,0
1070,153.3,153.44125,0.14125,89.0,17,0,75.0,0
1071,153.45,153.592533,0.142533,91.0,18,0,75.0,0
1072,153.601362,154.216768,0.615406,84.0,14,0,75.0,0
1073,153.601362,153.890313,0.288951,77.0,10,0,75.0,0
1074,153.633185,154.215471,0.582286,89.0,17,0,75.0,0
1075,153.666281,154.215471,0.54919,93.0,19,0,75.0,0
1076,153.906861,154.201208,0.294347,81.0,12,0,75.0,0
1077,154.218065,154.518329,0.300264,96.0,21,0,75.0,0
1078,154.218065,154.518329,0.300264,84.0,14,0,75.0,0
1079,154.535525,155.187808,0.652283,84.0,14,0,75.0,0
1080,154.535525,154.84162,0.306095,76.0,9,0,75.0,0
1081,154.567888,155.186432,0.618544,88.0,16,0,75.0,0
1082,154.60025,155.186432,0.586182,91.0,18,0,75.0,0
1083,154.85915,155.171306,0.312156,79.0,11,0,75.0,0
1084,155.189183,155.507645,0.318462,96.0,21,0,75.0,0
1085,155.189183,155.507645,0.318462,84.0,14,0,75.0,0
1086,155.525883,156.218941,0.693058,81.0,12,0,75.0,0
1087,155.525883,155.850912,0.325029,74.0,8,0,75.0,0
1088,155.558816,156.217479,0.658663,86.0,15,0,75.0,0
1089,155.591748,156.217479,0.625731,89.0,17,0,75.0,0
1090,155.869526,156.201397,0.331871,77.0,10,0,75.0,0
1091,156.220403,156.559816,0.339413,93.0,19,0,75.0,0
1092,156.220403,156.559816,0.339413,81.0,12,0,75.0,0
1093,156.579254,157.31944,0.740186,79.0,11,0,75.0,0
1094,156.579254,156.926137,0.346883,72.0,7,0,75.0,0
1095,156.611345,157.317877,0.706532,84.0,14,0,75.0,0
1096,156.644963,157.317877,0.672914,88.0,16,0,75.0,0
1097,156.946002,157.30069,0.354688,76.0,9,0,75.0,0
1098,157.321002,157.683854,0.362852,84.0,14,0,75.0,0
1099,157.321002,157.683854,0.362852,79.0,11,0,75.0,0
1100,157.704634,158.49831,0.793676,77.0,10,0,75.0,0
1101,157.704634,158.076034,0.3714,70.0,5,1,75.0,0
1102,157.737356,158.496633,0.759277,82.0,12,1,75.0,0
1103,157.770079,158.496633,0.726554,86.0,15,0,75.0,0
1104,158.097304,158.478176,0.380872,74.0,8,0,75.0,0
1105,158.499988,158.890291,0.390303,91.0,18,0,75.0,0
1106,158.499988,158.890291,0.390303,77.0,10,0,75.0,0
1107,158.912643,159.335774,0.423131,79.0,11,0,75.0,0
1108,158.912643,159.312854,0.400211,72.0,7,0,75.0,0
1109,158.944378,159.766309,0.821931,84.0,14,0,75.0,0
1110,158.977875,159.766309,0.788434,89.0,17,0,75.0,0
1111,159.335774,159.768118,0.432344,79.0,11,0,75.0,0
1112,159.769927,160.191547,0.42162,88.0,16,0,75.0,0
1113,159.769927,160.191547,0.42162,82.0,12,1,75.0,0
1114,160.215692,161.62882,1.413128,77.0,10,0,75.0,0
1115,160.215692,160.648899,0.433207,65.0,3,0,75.0,0
1116,160.248135,161.626797,1.378662,81.0,12,0,75.0,0
1117,160.280578,161.626797,1.346219,84.0,14,0,75.0,0
1118,160.313021,161.626797,1.313776,89.0,17,0,75.0,0
1119,160.673708,161.119855,0.446147,69.0,5,0,75.0,0
1120,161.145406,161.604548,0.459142,72.0,7,0,75.0,0
1121,161.630843,163.128759,1.497916,89.0,17,0,75.0,0
1122,161.630843,163.053759,1.422916,77.0,10,0,75.0,0
1123,161.662093,163.126676,1.464583,93.0,19,0,75.0,0
1124,161.695426,163.126676,1.43125,96.0,21,0,75.0,0
1125,161.728759,163.126676,1.397917,101.0,24,0,75.0,0
